9762,9762,9762,9049,9049,9049,8537,8537,8537,8258,8258,8258,7966,7966,7966,7948
9772,9772,9772,9050,9050,9050,8545,8545,8545,8284,8284,8284,7972,7972,7972,7949
9904,9904,9904,9070,9070,9070,8551,8551,8551,8296,8296,8296,7974,7974,7974,7950
9907,9907,9907,9077,9077,9077,8569,8569,8569,8322,8322,8322,7975,7975,7975,7951
9915,9915,9915,9099,9099,9099,8599,8599,8599,8328,8328,8328,7976,7976,7976,7952
9954,9954,9954,9130,9130,9130,8603,8603,8603,8360,8360,8360,7981,7981,7981,7953
9958,9958,9958,9139,9139,9139,8606,8606,8606,8377,8377,8377,7983,7983,7983,7954
9960,9960,9960,9169,9169,9169,8624,8624,8624,8378,8378,8378,7986,7986,7986,7955
10012,10012,10012,9171,9171,9171,8634,8634,8634,8380,8380,8380,7987,7987,7987,7956
10096,10096,10096,9174,9174,9174,8663,8663,8663,8384,8384,8384,7988,7988,7988,7957
10144,10144,10144,9177,9177,9177,8676,8676,8676,8385,8385,8385,7992,7992,7992,7958
10164,10164,10164,9206,9206,9206,8710,8710,8710,8394,8394,8394,7997,7997,7997,7959
10167,10167,10167,9238,9238,9238,8734,8734,8734,8396,8396,8396,8025,8025,8025,7960
10169,10169,10169,9298,9298,9298,8763,8763,8763,8398,8398,8398,8034,8034,8034,7962
10191,10191,10191,9327,9327,9327,8774,8774,8774,8409,8409,8409,8042,8042,8042,7966
10219,10219,10219,9353,9353,9353,8784,8784,8784,8412,8412,8412,8114,8114,8114,7972
10220,10220,10220,9398,9398,9398,8869,8869,8869,8430,8430,8430,8128,8128,8128,7974
10221,10221,10221,9408,9408,9408,8915,8915,8915,8451,8451,8451,8164,8164,8164,7975
10222,10222,10222,9437,9437,9437,8916,8916,8916,8466,8466,8466,8168,8168,8168,7976
10223,10223,10223,9440,9440,9440,8922,8922,8922,8479,8479,8479,8184,8184,8184,7979
10298,10298,10298,9445,9445,9445,8965,8965,8965,8503,8503,8503,8258,8258,8258,7981
10322,10322,10322,9446,9446,9446,8968,8968,8968,8508,8508,8508,8284,8284,8284,7982
10347,10347,10347,9451,9451,9451,8970,8970,8970,8518,8518,8518,8296,8296,8296,7983
10411,10411,10411,9452,9452,9452,8972,8972,8972,8529,8529,8529,8322,8322,8322,7986
10446,10446,10446,9456,9456,9456,8976,8976,8976,8534,8534,8534,8328,8328,8328,7987
10464,10464,10464,9471,9471,9471,8984,8984,8984,8537,8537,8537,8358,8358,8358,7988
10477,10477,10477,9472,9472,9472,8990,8990,8990,8545,8545,8545,8360,8360,8360,7992
10485,10485,10485,9474,9474,9474,8992,8992,8992,8551,8551,8551,8367,8367,8367,7997
10502,10502,10502,9482,9482,9482,9000,9000,9000,8569,8569,8569,8377,8377,8377,8025
10617,10617,10617,9484,9484,9484,9009,9009,9009,8585,8585,8585,8378,8378,8378,8034
10688,10688,10688,9488,9488,9488,9010,9010,9010,8599,8599,8599,8380,8380,8380,8042
10706,10706,10706,9489,9489,9489,9012,9012,9012,8603,8603,8603,8384,8384,8384,8114
10755,10755,10755,9519,9519,9519,9021,9021,9021,8606,8606,8606,8385,8385,8385,8128
10761,10761,10761,9521,9521,9521,9049,9049,9049,8624,8624,8624,8394,8394,8394,8138
10799,10799,10799,9524,9524,9524,9050,9050,9050,8634,8634,8634,8396,8396,8396,8164
10851,10851,10851,9546,9546,9546,9070,9070,9070,8663,8663,8663,8398,8398,8398,8168
10861,10861,10861,9589,9589,9589,9075,9075,9075,8666,8666,8666,8409,8409,8409,8184
10862,10862,10862,9590,9590,9590,9077,9077,9077,8676,8676,8676,8412,8412,8412,8258
10886,10886,10886,9610,9610,9610,9099,9099,9099,8710,8710,8710,8430,8430,8430,8269
10890,10890,10890,9636,9636,9636,9128,9128,9128,8725,8725,8725,8451,8451,8451,8284
10925,10925,10925,9651,9651,9651,9130,9130,9130,8734,8734,8734,8466,8466,8466,8296
10930,10930,10930,9656,9656,9656,9139,9139,9139,8736,8736,8736,8473,8473,8473,8322
10949,10949,10949,9667,9667,9667,9160,9160,9160,8763,8763,8763,8479,8479,8479,8328
10959,10959,10959,9673,9673,9673,9169,9169,9169,8774,8774,8774,8503,8503,8503,8358
10967,10967,10967,9684,9684,9684,9171,9171,9171,8784,8784,8784,8508,8508,8508,8360
10970,10970,10970,9710,9710,9710,9174,9174,9174,8869,8869,8869,8518,8518,8518,8367
10974,10974,10974,9745,9745,9745,9177,9177,9177,8915,8915,8915,8524,8524,8524,8377
10992,10992,10992,9760,9760,9760,9206,9206,9206,8916,8916,8916,8529,8529,8529,8378
10999,10999,10999,9762,9762,9762,9238,9238,9238,8922,8922,8922,8534,8534,8534,8380
11002,11002,11002,9772,9772,9772,9294,9294,9294,8956,8956,8956,8537,8537,8537,8384
11013,11013,11013,9904,9904,9904,9298,9298,9298,8965,8965,8965,8545,8545,8545,8385
11014,11014,11014,9907,9907,9907,9312,9312,9312,8968,8968,8968,8551,8551,8551,8394
11016,11016,11016,9915,9915,9915,9327,9327,9327,8970,8970,8970,8569,8569,8569,8396
11017,11017,11017,9954,9954,9954,9353,9353,9353,8972,8972,8972,8577,8577,8577,8398
11018,11018,11018,9958,9958,9958,9398,9398,9398,8973,8973,8973,8582,8582,8582,8401
11027,11027,11027,9960,9960,9960,9408,9408,9408,8976,8976,8976,8585,8585,8585,8409
11031,11031,11031,10012,10012,10012,9436,9436,9436,8984,8984,8984,8599,8599,8599,8410
11035,11035,11035,10069,10069,10069,9437,9437,9437,8990,8990,8990,8603,8603,8603,8412
11044,11044,11044,10084,10084,10084,9440,9440,9440,8992,8992,8992,8606,8606,8606,8430
11058,11058,11058,10096,10096,10096,9445,9445,9445,9000,9000,9000,8624,8624,8624,8451
11059,11059,11059,10144,10144,10144,9446,9446,9446,9009,9009,9009,8634,8634,8634,8466
11060,11060,11060,10164,10164,10164,9447,9447,9447,9010,9010,9010,8663,8663,8663,8473
11061,11061,11061,10167,10167,10167,9451,9451,9451,9012,9012,9012,8666,8666,8666,8477
11062,11062,11062,10169,10169,10169,9452,9452,9452,9021,9021,9021,8676,8676,8676,8479
11063,11063,11063,10186,10186,10186,9456,9456,9456,9032,9032,9032,8686,8686,8686,8503
11099,11099,11099,10191,10191,10191,9461,9461,9461,9049,9049,9049,8710,8710,8710,8508
11112,11112,11112,10195,10195,10195,9471,9471,9471,9050,9050,9050,8725,8725,8725,8513
11121,11121,11121,10218,10218,10218,9472,9472,9472,9065,9065,9065,8734,8734,8734,8518
11122,11122,11122,10219,10219,10219,9474,9474,9474,9070,9070,9070,8736,8736,8736,8524
11156,11156,11156,10220,10220,10220,9482,9482,9482,9075,9075,9075,8737,8737,8737,8529
11218,11218,11218,10221,10221,10221,9484,9484,9484,9077,9077,9077,8763,8763,8763,8534
11220,11220,11220,10222,10222,10222,9488,9488,9488,9099,9099,9099,8774,8774,8774,8537
11221,11221,11221,10223,10223,10223,9489,9489,9489,9128,9128,9128,8784,8784,8784,8545
11223,11223,11223,10298,10298,10298,9490,9490,9490,9130,9130,9130,8869,8869,8869,8548
11224,11224,11224,10322,10322,10322,9519,9519,9519,9139,9139,9139,8915,8915,8915,8551
11235,11235,11235,10347,10347,10347,9520,9520,9520,9160,9160,9160,8916,8916,8916,8561
11239,11239,11239,10380,10380,10380,9521,9521,9521,9164,9164,9164,8922,8922,8922,8569
11240,11240,11240,10402,10402,10402,9524,9524,9524,9169,9169,9169,8953,8953,8953,8577
11255,11255,11255,10411,10411,10411,9546,9546,9546,9171,9171,9171,8956,8956,8956,8582
11262,11262,11262,10446,10446,10446,9579,9579,9579,9174,9174,9174,8965,8965,8965,8585
11287,11287,11287,10464,10464,10464,9589,9589,9589,9177,9177,9177,8968,8968,8968,8599
11291,11291,11291,10476,10476,10476,9590,9590,9590,9182,9182,9182,8970,8970,8970,8603
11294,11294,11294,10477,10477,10477,9610,9610,9610,9199,9199,9199,8972,8972,8972,8606
11312,11312,11312,10485,10485,10485,9619,9619,9619,9206,9206,9206,8973,8973,8973,8624
11319,11319,11319,10502,10502,10502,9636,9636,9636,9238,9238,9238,8976,8976,8976,8634
11336,11336,11336,10617,10617,10617,9651,9651,9651,9294,9294,9294,8984,8984,8984,8663
11421,11421,11421,10631,10631,10631,9656,9656,9656,9298,9298,9298,8990,8990,8990,8666
11448,11448,11448,10688,10688,10688,9667,9667,9667,9312,9312,9312,8992,8992,8992,8676
11463,11463,11463,10706,10706,10706,9673,9673,9673,9320,9320,9320,8994,8994,8994,8686
11494,11494,11494,10710,10710,10710,9675,9675,9675,9327,9327,9327,9000,9000,9000,8696
11500,11500,11500,10755,10755,10755,9684,9684,9684,9353,9353,9353,9009,9009,9009,8710
11505,11505,11505,10761,10761,10761,9710,9710,9710,9398,9398,9398,9010,9010,9010,8725
11508,11508,11508,10799,10799,10799,9745,9745,9745,9408,9408,9408,9012,9012,9012,8734
11509,11509,11509,10827,10827,10827,9760,9760,9760,9435,9435,9435,9021,9021,9021,8736
11510,11510,11510,10851,10851,10851,9762,9762,9762,9436,9436,9436,9025,9025,9025,8737
11519,11519,11519,10858,10858,10858,9772,9772,9772,9437,9437,9437,9032,9032,9032,8763
11522,11522,11522,10861,10861,10861,9848,9848,9848,9438,9438,9438,9049,9049,9049,8774
11525,11525,11525,10862,10862,10862,9872,9872,9872,9440,9440,9440,9050,9050,9050,8784
11529,11529,11529,10886,10886,10886,9904,9904,9904,9445,9445,9445,9065,9065,9065,8869
11538,11538,11538,10890,10890,10890,9907,9907,9907,9446,9446,9446,9066,9066,9066,8901
11539,11539,11539,10901,10901,10901,9915,9915,9915,9447,9447,9447,9070,9070,9070,8915
11542,11542,11542,10925,10925,10925,9954,9954,9954,9451,9451,9451,9075,9075,9075,8916
11543,11543,11543,10930,10930,10930,9958,9958,9958,9452,9452,9452,9077,9077,9077,8922
11549,11549,11549,10931,10931,10931,9960,9960,9960,9456,9456,9456,9086,9086,9086,8953
11570,11570,11570,10949,10949,10949,10012,10012,10012,9459,9459,9459,9099,9099,9099,8956
11581,11581,11581,10958,10958,10958,10045,10045,10045,9461,9461,9461,9119,9119,9119,8964
11593,11593,11593,10959,10959,10959,10053,10053,10053,9470,9470,9470,9128,9128,9128,8965
11645,11645,11645,10967,10967,10967,10069,10069,10069,9471,9471,9471,9130,9130,9130,8968
11698,11698,11698,10970,10970,10970,10084,10084,10084,9472,9472,9472,9139,9139,9139,8970
11702,11702,11702,10974,10974,10974,10096,10096,10096,9474,9474,9474,9160,9160,9160,8972
11703,11703,11703,10991,10991,10991,10135,10135,10135,9482,9482,9482,9164,9164,9164,8973
11704,11704,11704,10992,10992,10992,10144,10144,10144,9484,9484,9484,9169,9169,9169,8976
11706,11706,11706,10994,10994,10994,10164,10164,10164,9488,9488,9488,9171,9171,9171,8984
11707,11707,11707,10999,10999,10999,10167,10167,10167,9489,9489,9489,9174,9174,9174,8990
11708,11708,11708,11002,11002,11002,10169,10169,10169,9490,9490,9490,9177,9177,9177,8992
11714,11714,11714,11013,11013,11013,10186,10186,10186,9511,9511,9511,9182,9182,9182,8994
11716,11716,11716,11014,11014,11014,10191,10191,10191,9519,9519,9519,9199,9199,9199,9000
11717,11717,11717,11015,11015,11015,10195,10195,10195,9520,9520,9520,9206,9206,9206,9001
11720,11720,11720,11016,11016,11016,10207,10207,10207,9521,9521,9521,9211,9211,9211,9009
11725,11725,11725,11017,11017,11017,10218,10218,10218,9524,9524,9524,9238,9238,9238,9010
11768,11768,11768,11018,11018,11018,10219,10219,10219,9534,9534,9534,9294,9294,9294,9012
11782,11782,11782,11027,11027,11027,10220,10220,10220,9546,9546,9546,9298,9298,9298,9021
11784,11784,11784,11031,11031,11031,10221,10221,10221,9579,9579,9579,9312,9312,9312,9025
11789,11789,11789,11035,11035,11035,10222,10222,10222,9589,9589,9589,9320,9320,9320,9032
11807,11807,11807,11044,11044,11044,10223,10223,10223,9590,9590,9590,9327,9327,9327,9039
11815,11815,11815,11048,11048,11048,10233,10233,10233,9610,9610,9610,9353,9353,9353,9049
11817,11817,11817,11050,11050,11050,10298,10298,10298,9619,9619,9619,9398,9398,9398,9050
11821,11821,11821,11058,11058,11058,10322,10322,10322,9636,9636,9636,9402,9402,9402,9061
11824,11824,11824,11059,11059,11059,10347,10347,10347,9651,9651,9651,9408,9408,9408,9065
11831,11831,11831,11060,11060,11060,10380,10380,10380,9656,9656,9656,9435,9435,9435,9066
11903,11903,11903,11061,11061,11061,10393,10393,10393,9667,9667,9667,9436,9436,9436,9070
11912,11912,11912,11062,11062,11062,10402,10402,10402,9673,9673,9673,9437,9437,9437,9075
11916,11916,11916,11063,11063,11063,10411,10411,10411,9675,9675,9675,9438,9438,9438,9077
11924,11924,11924,11089,11089,11089,10446,10446,10446,9684,9684,9684,9440,9440,9440,9086
11929,11929,11929,11099,11099,11099,10464,10464,10464,9692,9692,9692,9445,9445,9445,9099
12013,12013,12013,11112,11112,11112,10476,10476,10476,9710,9710,9710,9446,9446,9446,9111
12018,12018,12018,11121,11121,11121,10477,10477,10477,9720,9720,9720,9447,9447,9447,9119
12020,12020,12020,11122,11122,11122,10484,10484,10484,9745,9745,9745,9450,9450,9450,9125
12037,12037,12037,11156,11156,11156,10485,10485,10485,9746,9746,9746,9451,9451,9451,9128
12068,12068,12068,11191,11191,11191,10502,10502,10502,9760,9760,9760,9452,9452,9452,9130
12094,12094,12094,11218,11218,11218,10617,10617,10617,9762,9762,9762,9455,9455,9455,9139
12095,12095,12095,11219,11219,11219,10631,10631,10631,9772,9772,9772,9456,9456,9456,9160
12102,12102,12102,11220,11220,11220,10639,10639,10639,9848,9848,9848,9459,9459,9459,9164
12110,12110,12110,11221,11221,11221,10652,10652,10652,9868,9868,9868,9461,9461,9461,9169
12111,12111,12111,11223,11223,11223,10688,10688,10688,9872,9872,9872,9470,9470,9470,9171
12117,12117,12117,11224,11224,11224,10706,10706,10706,9904,9904,9904,9471,9471,9471,9174
12118,12118,12118,11227,11227,11227,10710,10710,10710,9907,9907,9907,9472,9472,9472,9177
12124,12124,12124,11235,11235,11235,10755,10755,10755,9915,9915,9915,9473,9473,9473,9182
12142,12142,12142,11239,11239,11239,10761,10761,10761,9954,9954,9954,9474,9474,9474,9199
12205,12205,12205,11240,11240,11240,10799,10799,10799,9958,9958,9958,9481,9481,9481,9206
12213,12213,12213,11249,11249,11249,10823,10823,10823,9960,9960,9960,9482,9482,9482,9211
12233,12233,12233,11253,11253,11253,10827,10827,10827,9975,9975,9975,9484,9484,9484,9238
12254,12254,12254,11255,11255,11255,10851,10851,10851,9987,9987,9987,9488,9488,9488,9291
12265,12265,12265,11262,11262,11262,10858,10858,10858,10012,10012,10012,9489,9489,9489,9294
12296,12296,12296,11287,11287,11287,10860,10860,10860,10045,10045,10045,9490,9490,9490,9298
12298,12298,12298,11291,11291,11291,10861,10861,10861,10053,10053,10053,9510,9510,9510,9312
12302,12302,12302,11293,11293,11293,10862,10862,10862,10069,10069,10069,9511,9511,9511,9320
12312,12312,12312,11294,11294,11294,10886,10886,10886,10084,10084,10084,9519,9519,9519,9327
12317,12317,12317,11312,11312,11312,10890,10890,10890,10096,10096,10096,9520,9520,9520,9353
12352,12352,12352,11314,11314,11314,10901,10901,10901,10135,10135,10135,9521,9521,9521,9398
12378,12378,12378,11319,11319,11319,10905,10905,10905,10144,10144,10144,9524,9524,9524,9402
12385,12385,12385,11336,11336,11336,10925,10925,10925,10164,10164,10164,9534,9534,9534,9408
12405,12405,12405,11362,11362,11362,10927,10927,10927,10167,10167,10167,9546,9546,9546,9416
12411,12411,12411,11408,11408,11408,10930,10930,10930,10169,10169,10169,9576,9576,9576,9433
12415,12415,12415,11421,11421,11421,10931,10931,10931,10179,10179,10179,9579,9579,9579,9435
12421,12421,12421,11448,11448,11448,10949,10949,10949,10186,10186,10186,9589,9589,9589,9436
12437,12437,12437,11463,11463,11463,10952,10952,10952,10191,10191,10191,9590,9590,9590,9437
12443,12443,12443,11494,11494,11494,10958,10958,10958,10195,10195,10195,9610,9610,9610,9438
12445,12445,12445,11500,11500,11500,10959,10959,10959,10207,10207,10207,9619,9619,9619,9439
12448,12448,12448,11504,11504,11504,10967,10967,10967,10208,10208,10208,9636,9636,9636,9440
12449,12449,12449,11505,11505,11505,10968,10968,10968,10218,10218,10218,9651,9651,9651,9445
12450,12450,12450,11508,11508,11508,10969,10969,10969,10219,10219,10219,9656,9656,9656,9446
12452,12452,12452,11509,11509,11509,10970,10970,10970,10220,10220,10220,9665,9665,9665,9447
12453,12453,12453,11510,11510,11510,10974,10974,10974,10221,10221,10221,9667,9667,9667,9450
12455,12455,12455,11511,11511,11511,10991,10991,10991,10222,10222,10222,9673,9673,9673,9451
12457,12457,12457,11517,11517,11517,10992,10992,10992,10223,10223,10223,9675,9675,9675,9452
